RBD,NOM_RBD,NOM_COM_RBD,COD_DEPE,RURAL_RBD,ESTADO_ESTAB,MAT_TOTAL,ENS_01
25497,ESC. DE PARV.CAMPANITA DE SAN MIGUEL,SAN MIGUEL,3,0,1,0,0
25498,ESCUELA BASICA NUESTRO FUTURO,ÑUÑOA,4,0,3,0,0
25499,ESCUELA ESP.CERRO BLANCO,MAIPÚ,3,0,2,0,0
25500,ESCUELA ESPEC.STA. TERESA DE AVILA,CERRILLOS,3,0,1,149,214
25501,COLEGIO SAN ANDRES DE MAIPU,MAIPÚ,3,0,1,1289,10
25502,COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ,HUECHURABA,3,0,1,230,165
25503,COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ-SAN BE,SAN BERNARDO,3,0,3,0,0
25504,COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ EL BOS,EL BOSQUE,3,0,1,293,165
25505,COLEGIO DE ADULTOS CLOTARIO BLEST RIFFO,PEÑALOLÉN,3,0,3,0,0
25506,ESCUELA ESPECIAL N°1832 EXPLORADORES DE BATUCO,LAMPA,3,0,1,78,214
25507,ESC. BASICA PARTICULAR SAN PABLO,PUENTE ALTO,3,0,1,313,10
25508,COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA,QUINTA NORMAL,3,0,1,799,10
25509,COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO,SANTIAGO,3,0,1,902,110
25510,ESCUELA ESPECIAL DESPERTAR DE LO ESPEJO,LO ESPEJO,3,0,1,97,110
25511,ESCUELA DE PARV. BRITISH NURSERY SCHOOL,LA FLORIDA,4,0,1,0,0
25512,COLEGIO DE ADULTOS POLIV. CONDOR,SANTIAGO,3,0,3,0,0
25513,ESCUELA ESPECIAL  NINO DE JESUS,MAIPÚ,3,0,1,50,214
25514,INSTITUTO DE EDUCACION DE ADULTOS MACUL,MACUL,6,0,1,322,165
25515,ESCUELA ESP. PART. ELEFANTE MELODIA,LA GRANJA,3,0,3,0,0
25516,ESCUELA ESPECIAL PADRE PIO COLLEGE,QUINTA NORMAL,3,0,1,184,214
25517,ESC. ESP. PART MADRE MARIA MAZZARELLO,EL BOSQUE,3,0,1,86,214
25518,ESCUELA DE PARVULOS  N°1839 GIROLIN,MACUL,4,0,3,0,0
25520,COL. PART. SAGRADO CORAZON DE JESUS DE LA RE,LA REINA,3,0,1,1319,10
25521,ESCUELA DE PARVULOS N°1840 HERMANO ANDRES,SANTIAGO,4,0,1,0,0
25523,CARDENAL JUAN FRANCISCO FRESNO LARRAIN,PUENTE ALTO,3,0,1,1487,10
25524,CENTRO EDUCACIONAL ADULTOS KAIROS,PEÑAFLOR,3,0,1,77,363
25525,COLEGIO PARTICULAR EL ALBA DE MACUL,MACUL,3,0,1,381,10
25526,ESCUELA PART.  CURACAVI COLLEGE,CURACAVÍ,3,0,1,1072,10
25527,ESCUELA ESPECIAL PART. N_ 110  TRINIDAD FERR,SAN BERNARDO,3,0,1,131,214
25528,ESCUELA ESPECIAL PARTICULAR ROMPE MI SILENCIO,MAIPÚ,3,0,1,76,216
25529,ESCUELA ESPECIAL  GEORGINA DE LAS NIEVES,EL BOSQUE,3,0,1,38,214
25530,ESCUELA ESPECIAL LOS CORCELES,MAIPÚ,3,0,1,72,214
25531,COLEGIO DE ADULTOS SANTA VICENTA MARIA,SANTIAGO,3,0,3,0,0
25532,ESCUELA ESPECIAL PARTICULAR MARTIN PESCADOR,MAIPÚ,3,0,1,158,214
25533,ESCUELA BAS. Y ESP. SAN JOSE DE ISLA DE MAIPO,ISLA DE MAIPO,3,0,1,151,214
25534,ESC. ESP. PARTICULAR MANANTIAL,PUENTE ALTO,3,0,1,46,214
25535,ESC. ESP. PART. N_ 1846 ACUARELA,LA REINA,3,0,3,0,0
25537,ESCUELA DE PARV. Y ESPECIAL PELUSITA,SANTIAGO,3,0,1,149,214
25538,ESCUELA BASICA IRIS YAEGER,PUENTE ALTO,3,0,3,0,0
25539,EJERCITO LIBERTADOR DE CERRILLOS,CERRILLOS,2,0,1,354,10
25540,COLEGIO MONTE OLIVO DE PUENTE ALTO,PUENTE ALTO,3,0,1,1067,10
25541,COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD,PROVIDENCIA,3,0,1,559,10
25542,COLEGIO SANTA BARBARA H.S.,QUILICURA,3,0,1,1295,10
25543,COLEGIO POLIV. SAN CRISTOBAL APOSTOL,PADRE HURTADO,3,0,1,483,110
25544,ESC. ESP. Y BAS. FRANCES DE LA PINTANA,LA PINTANA,3,0,1,458,110
25545,ESCUELA ESPECIAL PART. N_ 1850 TRALEN,PEÑALOLÉN,3,0,1,72,214
25546,ESCUELA ESPECIAL PART. MERCEDES,RECOLETA,3,0,1,192,214
25547,ESCUELA PARTICULAR NUEVA ESMERALDA,COLINA,3,0,1,119,214
25548,ESCUELA DE PARVULOS TRAMPOLIN,ÑUÑOA,3,0,3,0,0
25549,ESCUELA DE PARV. PART. NUEVO ANTUMALAL,ÑUÑOA,3,0,3,0,0
25550,ESC. BASICA PART. BOSTON COLLEGE LA FARFANA,MAIPÚ,3,0,1,1281,10
25551,ESCUELA ESP. MANANTIAL DEL BOSQUE,EL BOSQUE,3,0,1,68,214
25552,ESC. DE PARVULOS MI GALAXIA,ÑUÑOA,3,0,3,0,0
25554,ESCUELA ESPECIAL Y  DE  PARVULOS PARTICULAR EL NIDITO,EL BOSQUE,3,0,1,343,10
25555,ESCUELA PART. DE LENGUAJE APORE,SAN BERNARDO,3,0,1,61,10
25556,COLEGIO SOCHIDES,PUENTE ALTO,3,0,1,814,10
25557,ESC BASICA PART EMILIA GONZALEZ ESPINOZA,SAN BERNARDO,3,0,1,717,10
25558,COLEGIO PARTICULAR ALTAZOR,PUENTE ALTO,3,0,1,894,10
25559,COLEGIO POLIVALENTE HERNAN AGUIRRE MAC-KAY,PUENTE ALTO,3,0,3,0,0
25560,ESCUELA ESPECIAL  PARTICULAR MELILLAN,QUILICURA,3,0,2,0,0
25561,ESCUELA DIVINO MAESTRO,CERRO NAVIA,3,0,1,261,10
25562,ESC BASICA PART SAN JOSE DE LA FAMILIA,LA PINTANA,3,0,1,1494,10
25563,ESC. ESP. PARTICULAR  MI CASITA,LA FLORIDA,3,0,1,44,214
25564,ESCUELA ESPECIAL PART. TALENTOS,PUDAHUEL,3,0,1,177,10
25565,ESC ESP PART PROF RAQUEL TORRES GUZMAN,MAIPÚ,3,0,1,89,214
25566,ESC ESP PART RAYITO DE LUZ DE QTA NORMAL,QUINTA NORMAL,3,0,1,56,214
25568,ESCUELA BAS. Y ESP. ANTILLANCA DE TALAGANTE,TALAGANTE,3,0,1,170,10
25569,ESC ESPECIAL PARTICULAR  MI FAMILIA,MAIPÚ,3,0,1,93,214
25571,COLEGIO EL RACO,PUENTE ALTO,3,0,1,1095,10
25572,ESCUELA ESPECIAL PART. MAHUIDANCHE,RECOLETA,3,0,1,124,214
25573,ESC. DE PARV. Y ESP. PART. CENTILEN,LA PINTANA,3,0,1,409,110
25574,ESCUELA ESPECIAL PART. MELODIA DE LA FLORIDA,LA FLORIDA,3,0,1,108,214
25575,ESCUELA ESPECIAL PART. ALAMEDA,ESTACIÓN CENTRAL,3,0,1,130,212
25576,ESCUELA BASICA PART. SAN JORGE DE PUDAHUEL,PUDAHUEL,3,0,1,459,10
25577,COLEGIO PART. FAMILIA DE NAZARETH,LA FLORIDA,3,0,1,582,10
25578,CENTRO EDUC. DE EST. Y DES. DEL LENGUAJE PEHU,LAS CONDES,3,0,3,0,0
25579,ESCUELA PARVULOS MIRADOR DE PUENTE ALTO,PUENTE ALTO,4,0,3,0,0
25580,COLEGIO PARTICULAR MIRADOR,PUENTE ALTO,3,0,1,1219,10
25581,ESCUELA ESP. SAN JOSE OBRERO,SANTIAGO,3,0,1,119,214
25582,ESCUELA ESP. PART. GIRASOL DE RECOLETA,RECOLETA,3,0,1,127,214
25583,ESC. ESP. PART. SANTISIMA TRINIDAD DE PUDAHUE,PUDAHUEL,3,0,1,188,212
25585,ESCUELA ESPECIAL PART. UNAMKALEN,COLINA,3,0,1,184,212
25586,ESCUELA ESP. PART. RAIHUEN,LA FLORIDA,3,0,1,55,214
25587,ESCUELA ESP. PART. HORIZONTE TOBALABA,ÑUÑOA,3,0,2,0,0
25588,ESCUELA DE PARVULOS MUNICIPAL ALTUE,PUENTE ALTO,1,0,3,0,0
25589,COLEGIO JESUS SERVIDOR,PEÑALOLÉN,3,0,1,888,10
25590,ESC. DE PARV. Y ESP. MARTA HIDALGO,PUENTE ALTO,3,0,3,0,0
25591,LICEO TECNICO PROFESIONAL DE BUIN,BUIN,1,0,1,969,310
25592,INSTITUTO SAN MIGUEL,COLINA,1,0,1,375,110
25593,MARY ANNE SCHOOL DE QUILICURA,QUILICURA,3,0,1,584,10
25594,ESCUELA ESP. PART. SOL Y LUNA,LA REINA,3,0,1,94,214
25595,ESC. ESPECIAL PART. BELLA ACUARELA,CONCHALÍ,3,0,1,75,212
25596,ESCUELA ESPECIAL PART. ANTULEMU,RECOLETA,3,0,1,100,214
25597,ESC. PARVULOS PART. ZAPATITO MAGICO,MAIPÚ,3,0,3,0,0
25599,COLEGIO PART. SAN PEDRO DE QUILICURA,QUILICURA,3,0,1,1237,10
25600,ESC. ESP. PART. SAN RAFAEL DE MACUL,MACUL,3,0,2,0,0
25601,ESCUELA PARV. MY HAPPY SCHOOL,PEDRO AGUIRRE CERDA,3,0,1,47,10
25602,ESC. PART. PABLO APOSTOL DE BUIN,BUIN,4,0,1,419,10
25604,ESCUELA ESP. NUEVO MUNDO DE LA GRANJA,LA GRANJA,3,0,1,146,214
25605,ESCUELA ESP. INTEGRAL ALTAZOR,PEÑAFLOR,3,0,3,0,0
25606,ESCUELA ESP. SANTA CECILIA DE SAN BERNARDO,SAN BERNARDO,3,0,3,0,0
25607,ESCUELA ESP. BOSQUE DE NINOS,EL BOSQUE,3,0,1,0,0
25608,ESC. ESP. Nº 109 SAN VALENTIN DE TALAGANTE,TALAGANTE,3,0,1,74,214
25609,COLEGIO PADRE CHAMINADE,LA FLORIDA,3,0,1,163,110
25610,ESCUELA ESP. TREM TREMO,EL BOSQUE,3,0,1,103,10
25611,ESCUELA BASICA N°1889 BARRIE MONTESSORI Nº 2,PEÑALOLÉN,4,0,1,300,110
25612,ESC. DE PARV. Y ESP. AMANECER DE PADRE HURTA,PADRE HURTADO,3,0,1,207,214
25613,COLEGIO BICENTENARIO DE EXCELENCIA PEDRO APOSTOL,PUENTE ALTO,3,0,1,1201,10
25614,ESC. ESP. SAN ANDRES DE LO BARNECHEA,LO BARNECHEA,3,0,1,41,214
25615,COLEGIO POLIVALENTE SAINT PETER COLLEGE,PUENTE ALTO,3,0,1,497,10
25616,ESCUELA ESPECIAL LA GRANJA,LA GRANJA,3,0,1,31,214
25618,ESC. ESP. MILLARAY DE PUENTE ALTO,PUENTE ALTO,3,0,1,55,214
25619,ESCUELA ESP. ENLANCES,LAMPA,3,0,3,0,0
25621,ESCUELA ESPECIAL EDUCCERE,PUENTE ALTO,3,0,1,59,214
25622,ESCUELA ESPECIAL PART. ABRA PALABRA,SAN JOAQUÍN,3,0,1,68,214
25623,ESCUELA PART. ENRIQUE MATTE,PEDRO AGUIRRE CERDA,3,0,3,0,0
25624,ESC. BAS. Y ESP. NUEVA INTEGRAL ALTAZOR,PEÑAFLOR,3,0,1,351,10
25625,COLEGIO PART. SWEDENBORG COLLEGE,MACUL,3,0,1,319,10
25626,ESCUELA ESP. FRANCISCA MACKARENA,SAN JOAQUÍN,3,0,3,0,0
25627,ESCUELA PARVULOS INST. SWEET N1,SANTIAGO,3,0,1,167,10
25628,ESCUELA DE PARVULOS N°1897 INSTITUCION SWEET N°2,SANTIAGO,4,0,3,0,0
25629,ESCUELA ESPECIAL EL ALBA DE LA CISTERNA,LA CISTERNA,3,0,1,42,212
25630,LICEO POLIV. SAN JOSE DE LO BARNECHEA,LO BARNECHEA,2,0,3,0,0
25631,ESCUELA ESPECIAL PASO A PASO,LA FLORIDA,3,0,1,80,214
25632,ESCUELA PARVULOS PART. GENTECITA,SAN MIGUEL,3,0,1,72,10
25633,COLEGIO ADULTOS  ALFRED NOBEL,MAIPÚ,3,0,1,176,165
25635,ESCUELA DE PARVULOS GENTECITA N° 2,SAN MIGUEL,4,0,3,0,0
25636,"ESCUELA ESPECIAL BELEN, DE QTA. NORMAL",QUINTA NORMAL,3,0,1,140,214
25637,ESC. BAS. PART. LA ESQUINA,LA PINTANA,3,0,2,0,0
25638,ESCUELA ESPECIAL CASTORCITO,SAN JOAQUÍN,3,0,1,70,214
25639,ESCUELA BASICA Y ESPECIAL N° 1905 JACARANDA,RENCA,3,0,1,532,10
25640,COLEGIO  MANQUECURA PUENTE ALTO,PUENTE ALTO,4,0,1,1426,10
25641,ESCUELA ESP. ANTU-MAWIDA,PUENTE ALTO,3,0,1,57,214
25642,ESCUELA BAS. MUNIC. CUYUNCAVI,CURACAVÍ,2,0,1,207,10
25643,ESCUELA BASICA N°1906 THE INTERNATIONAL PREPARATORY SCHOOL,LO BARNECHEA,4,0,1,42,10
25644,COLEGIO PART. NEW LITTLE COLLEGE,LA FLORIDA,3,0,1,523,110
25645,COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL,EL BOSQUE,3,0,1,1385,310
25646,ESCUELA ESPECIAL N° 151 ANTAL,PUENTE ALTO,3,0,1,65,214
25647,ESC. BAS Y ESP. N° 113 SAN LORENZO DE ISLA DE MAIPO,ISLA DE MAIPO,3,0,1,227,10
25649,ESCUELA ESPECIAL SEMILLITA DE JESUS II,MAIPÚ,3,0,1,91,214
25650,COLEGIO AMERICAN BRITISH COLLEGE,LA FLORIDA,4,0,1,1736,110
25652,ESCUELA ESPECIAL HOSPITAL FELIX BULNES,PROVIDENCIA,3,0,1,40,10
25653,ESCUELA DE PARVULOS N°152 SEMILLITAS DE AMOR,PUENTE ALTO,4,0,1,0,0
25654,COLEGIO EVEREST,LO BARNECHEA,4,0,1,1626,10
25655,COLEGIO SANTO TOMAS DE AQUINO,EL BOSQUE,3,0,1,1061,10
25656,ESC. ESPECIAL PASITOS,MAIPÚ,3,0,1,91,214
25657,ESCUELA ESPECIAL PART. PACKAMAWA,MAIPÚ,3,0,3,0,0
25658,ESCUELA ESPECIAL PART. SANTA JAVIERA,MAIPÚ,3,0,1,93,214
25659,ESCUELA DE PARVULOS ARTECOLOR,MACUL,3,0,3,0,0
25660,ESC. ESP. CASABIERTA-COANIQUEM,PUDAHUEL,3,0,3,0,0
25661,ESCUELA DE PARV. CAPULLITOS DE SAN BERNARDO,SAN BERNARDO,3,0,1,36,10
25662,ESCUELA DE PARVULOS REMOLINO,SAN BERNARDO,3,0,1,0,0
25663,ESCUELA DE PARVULOS N°1914 MYCKEY,RECOLETA,4,0,1,5,10
25664,ESCUELA ESP. EL SEMBRADOR DE CERRILLOS,CERRILLOS,3,0,1,190,214
25666,COLEGIO  INSTITUTO PASCAL,PROVIDENCIA,4,0,1,272,110
25667,ESCUELA ESP. GROWING SCHOOL,CONCHALÍ,3,0,1,51,214
25668,ESCUELA ESP. SANTA GABRIELA,MAIPÚ,3,0,1,52,214
25669,COLEGIO HIGHLANDS,COLINA,4,0,1,605,10
25670,ESCUELA ESPECIAL PART. AYELETTE,PUENTE ALTO,3,0,2,0,0
25671,COLEGIO SAN MARTIN DE PORRES DE LA PINTANA,LA PINTANA,3,0,1,151,310
25672,CENTRO EDUC. DE ADULTOS CARDENAL RAUL SILVA H,LA FLORIDA,3,0,3,0,0
25673,ESC. T. PREVOCACIONALES PADRE H. DE E. CENTRA,ESTACIÓN CENTRAL,3,0,3,0,0
25674,ESCUELA INSTITUTO RAMON FREIRE,MAIPÚ,3,0,1,325,10
25675,COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL,SAN MIGUEL,4,0,1,1175,10
25676,COLEGIO POLIVALENTE ELISA VALDES,PUENTE ALTO,3,0,1,1372,10
25677,ESCUELA BASICA  N°1921 SISTER VERENANCE,MAIPÚ,4,0,1,66,110
25678,COLEGIO DE ADULTOS INACAP-SANTIAGO CENTRO,SANTIAGO,4,0,2,0,0
25680,COLEGIO PART. ARGENTINO DEL SAGRADO CORAZON D,PROVIDENCIA,3,0,3,0,0
25681,COLEGIO OXFORD,MAIPÚ,3,0,1,349,110
25683,ESCUELA ESP. PART. HORIZONTE MANQUEHUE,LAS CONDES,3,0,1,79,214
25684,ESC. DE PARVULOS PART. VILLA NUEVA,SAN RAMÓN,3,0,3,0,0
25685,ESCUELA BAS. PART. BLANCA DREYSE,PEÑAFLOR,3,0,3,0,0
25686,COLEGIO TRIGAL,ÑUÑOA,4,0,3,0,0
25687,ESCUELA DE PARVULOS MILITO,SAN BERNARDO,4,0,3,0,0
25688,ESC. DE PARV. PART. MI PEQUENO MUNDO DE SAN R,SAN RAMÓN,3,0,1,191,214
25689,ESC. DE PARV. PART. SAINT MARY ANGEL`S GARDEN,MACUL,3,0,2,0,0
25690,ESCUELA DE PARVULOS VESPUCITOS LIMITADA,LA CISTERNA,3,0,2,0,0
25691,CENTRO EDUCACIONAL NUESTRO FUTURO,ÑUÑOA,3,0,2,0,0
25692,COLEGIO PART. MANSO DE VELASCO MELIPILLA,MELIPILLA,3,0,1,386,10
25693,COLEGIO MADRE DE LA DIVINA PROVIDENC,MACUL,3,0,1,609,10
25694,COLEGIO POLIV. MONTE CARMELO,QUILICURA,3,0,3,0,0
25695,COLEGIO DE LA INMACULADA CONCEPCIÓN,SAN BERNARDO,3,0,1,957,10
25697,COLEGIO O`HIGGINS,MELIPILLA,3,0,1,488,10
25698,COLEGIO CORDILLERA DE LOS ANDES,SAN BERNARDO,1,0,1,691,10
25699,ASHELL ENGLISH COLLEGE SAN MIGUEL,SAN MIGUEL,3,0,3,0,0
25700,COLEGIO LOS ALPES MAIPU,MAIPÚ,3,0,1,905,10
25702,ESCUELA PARVULOS MARY ANNE SCHOOL,QUILICURA,4,0,3,0,0
25703,COLEGIO PART. ALCANTARA DE LA FLORIDA,LA FLORIDA,3,0,1,718,10
25704,COLEGIO PART. ALCANTARA DE LA CORDILLERA,LA FLORIDA,3,0,1,1113,10
25705,ESCUELA DE PÁRVULOS PARTICULAR Nº 1930 MIS AMIGUITOS,LA GRANJA,3,0,1,70,10
25707,COLEGIO PART. SANTA LUCIA DE LO CANAS,LA FLORIDA,3,0,3,0,0
25708,ESCUELA BAS. CONTINENTAL SCHOOL N_ 3,SANTIAGO,3,0,3,0,0
25709,LINCOLN COLLEGE LA FLORIDA,LA FLORIDA,3,0,1,1144,10
25710,ESCUELA ESPECIAL PART. DAME LA MANO,EL BOSQUE,3,0,1,118,214
25711,ESC. BASICA MUNICIPAL PAULA JARAQUEMADA ALQUI,PAINE,2,0,1,1124,10
25712,COLEGIO PART. ANDARES DE LA FLORIDA,LA FLORIDA,3,0,1,247,110
25713,COLEGIO PART. MANANTIAL DE LA FLORIDA,LA FLORIDA,3,0,1,513,10
25714,COLEGIO PART. INSTITUTO CORINTIO,SAN BERNARDO,3,0,1,751,10
25716,COLEGIO PART. NEW HEINRICH HIGH SCHOOL,ÑUÑOA,3,0,1,819,10
25717,COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN,PEÑALOLÉN,3,0,1,1585,10
25718,COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG,SAN MIGUEL,3,0,1,259,110
25719,ESC. DE PARVULOS LOS OSITOS DE PUDAHUEL,PUDAHUEL,3,0,1,53,10
25720,ESCUELA PARVULOS PEQUENO MUNDO,SANTIAGO,3,0,3,0,0
25721,ESCUELA ESPECIAL PART. EL AROMO,SAN BERNARDO,3,0,3,0,0
25722,COLEGIO PART. PATRONA SENORA DE LOURDES,LA FLORIDA,3,0,1,914,10
25723,COLEGIO PART. ALTAMIRA-ADULTOS,PEÑALOLÉN,3,0,1,51,363
25724,COLEGIO PARTICULAR ANTILHUE,LA FLORIDA,4,0,1,886,10
25725,ESCUELA PART. NAHUEL,PAINE,3,0,1,1121,110
25726,ESCUELA PARTICULAR SANTA LAURA DE MELIPILLA,MELIPILLA,3,0,1,171,212
25727,LICEO PART. SALESIANO MANUEL ARRIARAN BARROS,LA CISTERNA,3,0,1,1564,10
25728,ESCUELA ESP. OASIS DE MACUL,MACUL,3,0,2,0,0
25730,ESUELA BAS. OASIS DE NUNOA,ÑUÑOA,3,0,2,0,0
25731,ESCUELA DE PARVULOS N° 1938 SAN JOSE DE PROVIDENCIA,PROVIDENCIA,4,0,3,0,0
25733,ESCUELA PART. SANTA TERESA DE QUILICURA,QUILICURA,3,0,1,1400,10
25734,ESCUELA DE PARVULOS PART. MONY GARDEN,SAN BERNARDO,3,0,2,0,0
25735,CENTRO EDUCACIONAL DE ADULTOS SAN ALFONSO,PUENTE ALTO,3,0,1,406,167
25736,CENTRO EDUC. DE ADULTOS ISABEL LA CATOLICA,PUENTE ALTO,3,0,1,339,165
25737,COLEGIO PART. ACROPOLIS,PUENTE ALTO,3,0,1,743,10
25738,ESCUELA BASICA PARTICULAR SAN JOSE DE  MELIP¦,MELIPILLA,3,0,1,301,10
25739,COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU,MAIPÚ,3,0,1,1050,10
25740,ESC. ESP. PART. SANTA TERESITA DE LOS ANDES,PUENTE ALTO,3,0,1,104,214
25741,ESC. ESPECIAL RUGENDAS,CERRO NAVIA,3,0,1,126,214
25742,ESCUELA ESP. PART. S.M. CRECER,PADRE HURTADO,3,0,1,90,212
25743,ESC. DE PARVULOS PART. LA FAROLA,EL BOSQUE,3,0,1,40,214
25744,ESC. PARV. PART. HEYDDIE II,LO PRADO,3,0,3,0,0
25745,ESCUELA DE PARVULOS  HEYDDIE III,LO PRADO,4,0,3,0,0
25747,ESC. DE PARV. Y ESP. CARACOLA,SAN BERNARDO,3,0,1,145,10
25748,ESC. DE PARVULOS PART. CARACOL DE MAIPU,MAIPÚ,3,0,3,0,0
25749,COLEGIO PART. ALICANTE DEL ROSAL,MAIPÚ,3,0,1,3133,10
25750,ESCUELA ESPECIAL SONRISA DE NINOS,PUENTE ALTO,3,0,1,87,214
25751,COLEGIO LIAHONA CORDILLERA,LA FLORIDA,3,0,1,941,10
25752,CENTRO DE EDUC. INTEGRADA DE ADULTOS TALAGANT,TALAGANTE,3,0,1,232,167
25753,CENTRO EDUC. PRINCIPADO DE ASTURIA ADULTO,PUENTE ALTO,3,0,1,357,165
25754,ESC. ESPECIAL LAS ESPIGAS DE ESTACION CENTRAL,ESTACIÓN CENTRAL,3,0,1,84,214
25755,COLEGIO PART. DE ADULTO PADRE HERNAN ALESSAND,PUENTE ALTO,3,0,2,0,0
25756,ESCUELA ESPECIAL PART. ELIAS CANESSA VERGARA,MAIPÚ,3,0,1,20,214
25757,ESC. ESP. PART. TRIGAL DE HUECHURABA,HUECHURABA,3,0,1,90,212
25758,COLEGIO PART. CHADWICK,LO BARNECHEA,3,0,3,0,0
25760,ESC. ESP. PART. DULCE COMPANIA,ÑUÑOA,3,0,3,0,0
25761,COLEGIO PART. WE TRIPANTU,SAN JOAQUÍN,3,0,2,0,0
25762,ESC. ESP. PART. JESUS DEL BOSQUE II,SAN JOAQUÍN,3,0,3,0,0
25764,ESC. DE PARV. Y ESP. CASABLANCA DE SAN BERNAR,SAN BERNARDO,3,0,1,84,10
25765,ESC. ESPECIAL PART. AULENCO,MAIPÚ,3,0,1,112,214
25766,LINCOLN COLLEGE SAN MARTIN,MAIPÚ,3,0,1,1594,10
25767,COLEGIO SAN JORGE DE LAS CONDES,LAS CONDES,3,0,1,359,10
25768,COLEGIO PART. EXTREMADURA DE VITACURA,VITACURA,3,0,1,0,0
25769,ESSC. ESP. PART. DIFERENCIAL CERRILLOS,CERRILLOS,3,0,3,0,0
25770,LICEO NACIONAL DE MAIPU,MAIPÚ,1,0,1,1357,110
25771,COLEGIO NAZARENO DEL SUR,LO ESPEJO,3,0,3,0,0
25772,ESCUELA DE PARV. PART. HAPPY GARDEN,LA FLORIDA,3,0,1,26,10
25773,ESCUELA ESP. PART. SAGRADA FAMILIA DE SAN BER,SAN BERNARDO,3,0,1,107,214
25774,ESCUELA ESP. PART. ARRAYAN,LA FLORIDA,3,0,1,105,10
25775,COLEGIO PARTICULAR DE ADULTOS SANTA MARIA DEL TRABAJO,MAIPÚ,3,0,1,58,363
25776,ESC. PART. PARV. HEIDI GARDEN SCHOOL,SAN JOAQUÍN,3,0,1,16,10
25778,ESCUELA ESP. PART. SAN FERNANDO DE SAN MIGUEL,SAN MIGUEL,3,0,3,0,0
25779,COLEGIO POLIV. CARDENAL JOSE MARIA CARO,LA PINTANA,3,0,1,1419,10
25781,COLEGIO BICENTENARIO ARZOBISPO CRESCENTE ERRAZURIZ,PUENTE ALTO,3,0,1,1659,10
25782,ESC. ESP. PART. ARAUCARIAS DE PENALOLEN,PEÑALOLÉN,3,0,1,49,214
25783,COLEGIO POLIV. ARZOBISPO MANUEL VICUNA,SAN JOAQUÍN,3,0,1,557,10
25784,ESCUELA ESP. PART. ARBOLIRIS,SAN JOAQUÍN,3,0,1,92,214
25785,COLEGIO PART. ROYAL AMERICAN SCHOOL,MAIPÚ,4,0,1,544,10
25786,ESCUELA ESPECIAL PARTICULAR KINERET,QUILICURA,3,0,1,183,212
25787,ESC. ESP. PART. DIEGO THOMPSON,SAN RAMÓN,3,0,1,74,214
25788,ESCUELA BASICA ANA FRANK,QUILICURA,2,0,1,771,10
25789,ESC.PARV.KINDER GARDEN RAYITO DE SOL,QUINTA NORMAL,3,0,3,0,0
25790,COLEGIO POLIV. DIEGO PORTALES DE MAIPU,MAIPÚ,3,0,1,529,10
25791,ESCUELA ESP. PART. RIGOBERTA MENCHU,PUENTE ALTO,3,0,1,69,212
25792,ESCUELA ESP. PART. SANTA MARIA DE QUILICURA,QUILICURA,3,0,1,120,214
25793,ESC. ESP. PART. GABRIELA MISTRAL DE PENALOLEN,PEÑALOLÉN,3,0,1,45,214
25795,COLEGIO PARTICULAR BLUMENTHAL,TALAGANTE,3,0,1,343,310
25796,ESCUELA BAS. PART. LUMEN VIAE N_ 3,PUENTE ALTO,3,0,2,0,0
25797,ESCUELA B-SICA PUCARA LASANA,QUILICURA,2,0,1,274,10
25798,COLEGIO RELIGIOSO SANTA MARGARITA,SAN MIGUEL,3,0,1,488,110
25799,ESC. BAS. PART. ERNESTINA KRISCHUK,PUENTE ALTO,3,0,1,276,10
25800,ESCUELA DE PARVULOS PART. ARCA DE NOE,LO PRADO,3,0,3,0,0
25801,ESCUELA ESP. LA ESPIGA,PUENTE ALTO,3,0,1,275,212
25802,ESCUELA DE PARVULOS TERRA MATER,SAN MIGUEL,4,0,3,0,0
25803,ESC. PART. ALBERT SCHWEITZER,PUENTE ALTO,3,0,1,238,10
25804,COLEGIO PART. ANTUPIREN,PEÑALOLÉN,3,0,1,1374,10
25805,ESCUELA DE PARVULOS CAMINO A BELEN,HUECHURABA,4,0,2,0,0
25806,ESCUELA BASICA ESPANA DE MELIPILLA,MELIPILLA,3,0,2,0,0
25807,ESCUELA ESP. PART. LA PASCANA,LA FLORIDA,3,0,1,68,214
25808,ESC. BAS. PART. LAS NACIONES,MAIPÚ,3,0,1,244,10
25809,ESC.ESP. PART.SAN VICENTE DE PAUL DE CONCHAL-,CONCHALÍ,3,0,1,54,214
25810,ESC. BASICA PART. SANTA MARIA DE NAZARETH,RENCA,3,0,3,0,0
25811,ESCUELA ESP. PART. INSTITUTO GASAL,PROVIDENCIA,3,0,2,0,0
25812,LICEO MUNICIP. DE ADULTOS PEDRO J. RODRIGUEZ,LAMPA,1,0,1,103,165
25814,COLEGIO SAYEN,MELIPILLA,3,0,1,520,10
