RBD,acciones,estim_total,estim_sep,pct_completas,avance_min,avance_max,porc_ben,montos_extremos,faltantes_sep,duplicados,nombre_pme,NOM_RBD,NOM_COM_RBD,COD_DEPE,RURAL_RBD,ESTADO_ESTAB,MAT_TOTAL,ENS_01,_merge,estim_por_alumno,elegible
22319,16,153000000,153000000.0,1.0,100.0,100.0,69.6,0,0,0,COLEGIO PRINCIPE DE ASTURIAS,COLEGIO PRINCIPE DE ASTURIAS,VALDIVIA,3,0,1,260,10,both,588461.5384615385,True
22322,25,401700000,401700000.0,0.12,69.04,90.12,96.4,0,0,0,DHARMA COLLEGE,DHARMA COLLEGE,PURRANQUE,3,0,1,362,10,both,1109668.508287293,True
22325,8,97200000,81200000.0,1.0,100.0,100.0,92.3,0,0,0,ESCUELA PARTICULAR CHOVI-SAN JUAN,ESCUELA PARTICULAR CHOVI-SAN JUAN,DALCAHUE,3,1,1,130,110,both,747692.3076923077,True
22327,17,804311612,454311612.0,1.0,100.0,100.0,91.7,0,0,0,COLEGIO GABRIELA MISTRAL,COLEGIO GABRIELA MISTRAL,QUELLÓN,3,0,1,639,10,both,1258703.6181533646,True
22330,17,113050000,113050000.0,0.5882352941176471,82.3529411764706,92.23529411764706,38.2,0,0,0,CENTRO EDUCACIONAL SAN AGUSTIN,CENTRO EDUCACIONAL SAN AGUSTIN,QUELLÓN,3,0,1,419,10,both,269809.0692124105,True
22333,24,230429732,230429732.0,1.0,100.0,100.0,95.5,0,0,0,ESCUELA FRANCIA,ESCUELA FRANCIA,VALDIVIA,2,0,1,336,10,both,685802.7738095238,True
22334,9,22000000,22000000.0,0.5555555555555556,88.88888888888889,99.55555555555556,85.4,0,0,0,ESCUELA PARTICULAR EL ARRAYAN,ESCUELA PARTICULAR EL ARRAYAN,DALCAHUE,3,0,1,308,10,both,71428.57142857143,True
22337,14,252000000,222000000.0,1.0,100.0,100.0,97.2,0,0,0,ESCUELA PARTICULAR LOS CASTANOS,ESCUELA PARTICULAR LOS CASTANOS,FUTRONO,3,0,1,248,10,both,1016129.0322580645,True
22338,8,18500000,18500000.0,1.0,100.0,100.0,94.7,0,0,0,ESCUELA PARTICULAR PEDERNAL ALTO,ESCUELA PARTICULAR PEDERNAL ALTO,FRUTILLAR,3,1,1,19,110,both,973684.2105263158,True
22340,13,31200000,10800000.0,0.8461538461538461,96.15384615384616,99.84615384615384,61.1,0,0,0,ESCUELA PARTICULAR EL COPIHUE,ESCUELA PARTICULAR EL COPIHUE,FRUTILLAR,3,1,1,18,110,both,1733333.3333333333,True
22343,34,228800000,228800000.0,0.3235294117647059,80.88235294117646,97.11764705882354,95.6,0,0,0,COLEGIO SAN SEBASTIAN,COLEGIO SAN SEBASTIAN,CALBUCO,3,0,1,317,10,both,721766.5615141956,True
22346,9,1880000,1880000.0,0.4444444444444444,86.11111111111111,99.44444444444444,100.0,0,0,0,ESCUELA PARTICULAR SANTA ROSA,ESCUELA PARTICULAR SANTA ROSA,LOS MUERMOS,3,1,1,10,110,both,188000.0,True
22348,8,9200000,9200000.0,0.0,75.0,99.0,100.0,0,0,0,ESCUELA PARTICULAR SAGRADO CORAZON,ESCUELA PARTICULAR SAGRADO CORAZON,MAULLIN,3,1,1,6,110,both,1533333.3333333333,True
22349,9,11300000,6300000.0,0.7777777777777778,94.44444444444444,99.77777777777777,89.5,0,0,0,ESCUELA PARTICULAR SICHAHUE,ESCUELA PARTICULAR SICHAHUE,FUTRONO,3,1,1,19,110,both,594736.8421052631,True
22352,12,189500000,189500000.0,0.75,85.41666666666667,91.41666666666667,89.1,0,0,0,ESCUELA PARTICULAR EL DESPERTAR,ESCUELA PARTICULAR EL DESPERTAR,RÍO BUENO,3,1,1,293,110,both,646757.6791808874,True
22354,19,198954000,198954000.0,0.631578947368421,90.78947368421052,99.63157894736842,78.4,0,0,0,ESCUELA EL MAITEN,ESCUELA EL MAITEN,LA UNIÓN,2,0,1,273,10,both,728769.2307692308,True
22355,13,138000000,138000000.0,1.0,100.0,100.0,72.8,0,0,0,COLEGIO SAN ANDRES,COLEGIO SAN ANDRES,OSORNO,3,0,1,474,110,both,291139.2405063291,True
22356,16,150458832,150458832.0,1.0,100.0,100.0,54.1,0,0,0,COLEGIO PAIDEIA,COLEGIO PAIDEIA,PUERTO MONTT,3,0,1,569,110,both,264426.769771529,True
22358,29,453000000,309000000.0,0.1724137931034483,78.44827586206897,98.3103448275862,95.6,0,0,0,COLEGIO INGLES,COLEGIO INGLES,PURRANQUE,3,0,1,521,10,both,869481.7658349328,True
22361,32,256000000,256000000.0,0.59375,84.375,93.375,95.3,0,0,0,COLEGIO PARTICULAR ANTARES DE ALERCE,COLEGIO PARTICULAR ANTARES DE ALERCE,PUERTO MONTT,3,0,1,339,10,both,755162.2418879056,True
22367,15,39500000,39500000.0,1.0,100.0,100.0,87.8,0,0,0,ESCUELA PARTICULAR BOSQUE VERDE,ESCUELA PARTICULAR BOSQUE VERDE,PUERTO MONTT,3,1,1,74,110,both,533783.7837837838,True
22372,16,138000000,138000000.0,0.9375,98.4375,99.9375,45.2,0,0,0,COMPLEJO EDUCACIONAL SAN CRESCENTE,COMPLEJO EDUCACIONAL SAN CRESCENTE,CASTRO,3,1,1,451,10,both,305986.69623059867,True
22374,8,123000000,81000000.0,0.625,87.5,96.5,37.7,0,0,0,INSTITUTO TECNOLOGICO DEL SUR,INSTITUTO TECNOLOGICO DEL SUR,VALDIVIA,3,0,1,305,110,both,403278.68852459016,True
22375,34,251770000,63170000.0,1.0,100.0,100.0,90.9,0,0,0,ESCUELA PARTICULAR ALLA MAPU,ESCUELA PARTICULAR ALLA MAPU,ANCUD,3,1,1,66,110,both,3814696.9696969697,True
22380,17,540500000,300500000.0,0.35294117647058826,79.41176470588235,94.94117647058823,92.9,0,0,0,ESCUELA BASICA SECTOR ORIENTE,ESCUELA BASICA SECTOR ORIENTE,QUELLÓN,1,0,1,420,10,both,1286904.761904762,True
22390,11,179650000,99650000.0,1.0,100.0,100.0,92.3,0,0,0,ESCUELA PARTICULAR CANDELARIA,ESCUELA PARTICULAR CANDELARIA,MAULLIN,3,0,1,142,110,both,1265140.8450704226,True
22394,8,2350000,0.0,0.0,53.25,77.125,0.0,0,0,0,ESCUELA ESPECIAL `SANTA HELENA`,ESCUELA ESPECIAL `SANTA HELENA`,PUERTO MONTT,3,0,1,26,212,both,90384.61538461539,True
22397,19,346000000,255500000.0,0.0,71.05263157894737,95.05263157894737,94.9,0,0,0,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,OSORNO,3,0,1,276,310,both,1253623.1884057971,True
22402,10,16400000,0.0,0.0,60.0,84.0,0.0,0,0,0,ESCUELA DE TRASTORNOS DE LA COMUNICACION `ALEXANDRIA`,ESCUELA DE TRASTORNOS DE LA COMUNICACION `ALEXANDRIA`,OSORNO,3,0,1,134,214,both,122388.05970149254,True
22403,17,185552270,94575608.0,0.6470588235294118,86.76470588235294,95.23529411764706,69.3,0,0,0,LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE,LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE,CASTRO,1,0,1,342,110,both,542550.4970760234,True
22408,11,182900000,99400000.0,1.0,100.0,100.0,94.1,0,0,0,ESCUELA PARTICULAR JEAN PIAGET,ESCUELA PARTICULAR JEAN PIAGET,CALBUCO,3,1,1,152,10,both,1203289.4736842106,True
22414,20,60300000,60300000.0,0.95,98.75,99.95,96.0,0,0,0,ESCUELA PAMPA RIOS,ESCUELA PAMPA RIOS,RÍO BUENO,2,0,1,452,10,both,133407.0796460177,True
22415,24,59037929,59037929.0,0.9166666666666666,95.83333333333333,97.83333333333333,94.7,0,0,0,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,VALDIVIA,2,0,1,171,410,both,345251.04678362573,True
22418,29,444451024,444451024.0,0.7586206896551724,92.24137931034483,98.03448275862068,94.7,0,0,0,ESCUELA BASICA KIMUN LAWAL,ESCUELA BASICA KIMUN LAWAL,PUERTO MONTT,2,0,1,902,10,both,492739.49445676274,True
22419,20,201824050,201824050.0,0.05,63.75,86.55,84.9,0,0,0,ESCUELA PADRE ALBERTO HURTADO,ESCUELA PADRE ALBERTO HURTADO,PUERTO MONTT,2,0,1,464,10,both,434965.625,True
22420,11,36000000,36000000.0,0.8181818181818182,84.18181818181819,88.45454545454545,93.9,0,0,0,ESCUELA NUEVA PENSYLVANIA,ESCUELA NUEVA PENSYLVANIA,MAULLIN,2,0,1,98,110,both,367346.9387755102,True
22427,14,116350000,27350000.0,0.8571428571428571,94.64285714285714,98.07142857142857,83.9,0,0,0,ESCUELA PARTICULAR EMMANUEL,ESCUELA PARTICULAR EMMANUEL,PUERTO OCTAY,3,1,1,31,110,both,3753225.806451613,True
22428,10,281279904,281279904.0,0.6,90.0,99.6,95.9,0,0,0,ESCUELA PADRE LUIS BELTRAN,ESCUELA PADRE LUIS BELTRAN,MARIQUINA,3,0,1,364,10,both,772746.989010989,True
22429,8,7700000,6200000.0,0.0,34.5,52.375,100.0,0,0,0,ESCUELA PARTICULAR WE LIWEN,ESCUELA PARTICULAR WE LIWEN,MARIQUINA,3,1,1,2,110,both,3850000.0,True
22430,24,119600000,119600000.0,1.0,100.0,100.0,97.2,0,0,0,COLEGIO CRECER,COLEGIO CRECER,PURRANQUE,2,0,1,179,10,both,668156.4245810056,True
22433,8,132500000,94000000.0,0.625,90.625,99.625,95.6,0,0,0,ESCUELA PARTICULAR PUERTO ESPERANZA,ESCUELA PARTICULAR PUERTO ESPERANZA,LOS MUERMOS,3,1,1,160,10,both,828125.0,True
22434,24,1166000000,1166000000.0,0.0,75.0,99.0,83.9,0,0,0,COLEGIO DOMINGO SANTA MARIA,COLEGIO DOMINGO SANTA MARIA,PUERTO MONTT,3,0,1,2444,10,both,477086.7430441899,True
22436,32,1080000002,1080000000.0,0.9375,96.875,98.375,96.7,0,0,0,THE MISSION COLLEGE,THE MISSION COLLEGE,OSORNO,3,0,1,1714,10,both,630105.0186697782,True
22439,15,161000000,153000000.0,1.0,100.0,100.0,93.8,0,0,0,COLEGIO TERRA NOVA,COLEGIO TERRA NOVA,QUEILÉN,3,1,1,192,10,both,838541.6666666666,True
22444,8,176980000,144400000.0,1.0,100.0,100.0,97.5,0,0,0,ESCUELA LLEQUEN,ESCUELA LLEQUEN,ANCUD,3,0,1,198,10,both,893838.3838383838,True
22447,15,135500000,116500000.0,0.0,41.733333333333334,65.66666666666667,94.4,0,0,0,CENTRO EDUCACIONAL TRAF TREMUN,CENTRO EDUCACIONAL TRAF TREMUN,QUELLÓN,3,0,1,124,10,both,1092741.935483871,True
22448,8,1800000,1800000.0,0.75,81.375,87.25,100.0,0,0,0,ESCUELA PARTICULAR EL CARDO,ESCUELA PARTICULAR EL CARDO,PAILLACO,3,1,1,8,110,both,225000.0,True
22451,24,8380000,8380000.0,1.0,100.0,100.0,93.3,0,0,0,COLEGIO RENUEVO,COLEGIO RENUEVO,SAN PABLO,3,1,1,15,110,both,558666.6666666666,True
22452,20,61171095,61171095.0,0.3,76.25,93.05,97.9,0,0,0,COLEGIO MOUNTAIN GREEN SCHOOL,COLEGIO MOUNTAIN GREEN SCHOOL,PANGUIPULLI,3,1,1,144,10,both,424799.2708333333,True
22456,11,83000000,83000000.0,1.0,100.0,100.0,92.2,0,0,0,COLEGIO SAN PABLO,COLEGIO SAN PABLO,ANCUD,3,0,1,129,10,both,643410.8527131783,True
22458,13,100000000,100000000.0,0.07692307692307693,75.0,97.15384615384616,53.1,0,0,0,COLEGIO CELIPRAS RIO BUENO,COLEGIO CELIPRAS RIO BUENO,RÍO BUENO,3,0,1,409,10,both,244498.77750611247,True
22459,13,313050000,163050000.0,0.07692307692307693,65.38461538461539,87.53846153846153,38.7,0,0,0,COLEGIO LAICO VALDIVIA,COLEGIO LAICO VALDIVIA,VALDIVIA,3,0,1,463,10,both,676133.909287257,True
22461,10,93955632,93955632.0,0.7,90.0,97.2,86.8,0,0,0,COLEGIO NUEVO HORIZONTE,COLEGIO NUEVO HORIZONTE,PUERTO MONTT,3,1,1,219,310,both,429021.1506849315,True
22462,15,385000000,370000000.0,0.0,46.733333333333334,70.66666666666667,94.6,0,0,0,COLEGIO BERNARDO FELMER NIKLITSCHEK,COLEGIO BERNARDO FELMER NIKLITSCHEK,LANCO,3,0,1,502,10,both,766932.2709163347,True
22464,10,166750000,166750000.0,0.0,50.0,74.0,85.8,0,0,0,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,DALCAHUE,1,0,1,513,299,both,325048.7329434698,True
22468,9,5200000,0.0,0.5555555555555556,83.33333333333333,94.0,0.0,0,0,0,ESCUELA ESPECIAL DE LENGUAJE `AMAPOLA`,ESCUELA ESPECIAL DE LENGUAJE `AMAPOLA`,PUERTO MONTT,3,0,1,83,214,both,62650.60240963855,True
22471,8,1850000,1850000.0,0.0,31.5,55.25,100.0,0,0,0,JARDIN INFANTIL BAMBI Y CELIN,JARDIN INFANTIL BAMBI Y CELIN,VALDIVIA,3,0,1,24,10,both,77083.33333333333,True
22472,10,30900000,30900000.0,0.9,97.5,99.9,77.8,0,0,0,JARDIN INFANTIL `MANZANITA`,JARDIN INFANTIL `MANZANITA`,FRUTILLAR,3,0,1,45,10,both,686666.6666666666,True
22478,16,255500000,246000000.0,1.0,100.0,100.0,97.9,0,0,0,COLEGIO VENCEDOR,COLEGIO VENCEDOR,PUERTO VARAS,3,1,1,530,310,both,482075.4716981132,True
22480,30,426900135,426900135.0,0.36666666666666664,66.7,81.86666666666666,95.7,0,0,0,COLEGIO LOS ALERCES,COLEGIO LOS ALERCES,PUERTO MONTT,2,0,1,421,10,both,1014014.5724465558,True
22483,15,352911428,272911428.0,1.0,100.0,100.0,82.3,0,0,0,LICEO BICENTENARIO DE EXCELENCIA ALTAMIRA,LICEO BICENTENARIO DE EXCELENCIA ALTAMIRA,PANGUIPULLI,1,0,1,682,110,both,517465.4369501466,True
22489,23,322500000,221300000.0,0.7391304347826086,85.91304347826087,92.1304347826087,94.8,0,0,0,ESCUELA PARTICULAR RAYEN QUITRAL,ESCUELA PARTICULAR RAYEN QUITRAL,PUERTO MONTT,3,1,1,309,110,both,1043689.3203883495,True
22492,23,107700000,57700000.0,1.0,100.0,100.0,98.6,0,0,0,ESCUELA PARTICULAR TICALHUE,ESCUELA PARTICULAR TICALHUE,MARIQUINA,3,1,1,70,110,both,1538571.4285714286,True
22493,12,135114286,135114286.0,0.0,41.666666666666664,63.666666666666664,95.8,0,0,0,ESCUELA VICENTE PEREZ ROSALES,ESCUELA VICENTE PEREZ ROSALES,FRUTILLAR,6,0,1,333,10,both,405748.6066066066,True
22494,21,747500000,747500000.0,1.0,100.0,100.0,94.1,0,0,0,LICEO TECNICO PROFESIONAL AGRICOLA MARITIMO BOSQUE NATIVO,LICEO TECNICO PROFESIONAL AGRICOLA MARITIMO BOSQUE NATIVO,PUERTO MONTT,3,0,1,630,310,both,1186507.9365079366,True
22499,25,733900000,730300000.0,1.0,100.0,100.0,93.6,0,0,0,INSTITUTO INGLES ANTUQUENU,INSTITUTO INGLES ANTUQUENU,PUERTO MONTT,3,0,1,1207,10,both,608036.454018227,True
22504,25,324170128,134916978.0,0.96,96.04,96.96,91.1,0,0,0,LICEO FRANCISCO COLOANE,LICEO FRANCISCO COLOANE,CASTRO,1,0,1,293,110,both,1106382.6894197953,True
22505,12,40500000,20500000.0,0.9166666666666666,95.83333333333333,97.83333333333333,64.5,0,0,0,COLEGIO CHARLES DARWIN DE ANCUD,COLEGIO CHARLES DARWIN DE ANCUD,ANCUD,3,0,1,107,110,both,378504.67289719626,True
22509,28,133030689,118273971.0,0.9285714285714286,94.64285714285714,96.35714285714286,85.0,0,0,0,ESCUELA ALEMANIA,ESCUELA ALEMANIA,PUERTO MONTT,2,0,1,234,10,both,568507.217948718,True
22514,8,151500000,0.0,0.0,56.25,80.25,0.0,0,0,0,CENTRO INTEGRAL DE ADULTOS TREUCANCHE,CENTRO INTEGRAL DE ADULTOS TREUCANCHE,PANGUIPULLI,3,1,1,42,363,both,3607142.8571428573,True
22516,19,129100000,129100000.0,0.0,75.0,99.0,88.2,0,0,0,INSTITUTO CRISTIANO GRACIA Y PAZ,INSTITUTO CRISTIANO GRACIA Y PAZ,VALDIVIA,3,0,1,646,110,both,199845.2012383901,True
22519,16,547500000,384500000.0,0.75,86.0,91.9375,85.5,0,0,0,COLEGIO MIRADOR DEL LAGO,COLEGIO MIRADOR DEL LAGO,PUERTO VARAS,6,0,1,785,10,both,697452.2292993631,True
22525,9,44000000,44000000.0,1.0,100.0,100.0,95.8,0,0,0,JARDIN INFANTIL ANGELITO,JARDIN INFANTIL ANGELITO,QUELLÓN,3,0,1,48,10,both,916666.6666666666,True
22527,16,428977676,428977676.0,1.0,100.0,100.0,91.5,0,0,0,CENTRO EDUCACIONAL SAN SEBASTIAN,CENTRO EDUCACIONAL SAN SEBASTIAN,PANGUIPULLI,3,0,1,729,10,both,588446.743484225,True
22529,12,990000,0.0,0.3333333333333333,50.083333333333336,62.0,0.0,0,0,0,ESCUELA ESPECIAL DE LENGUAJE KALEM RAHUE,ESCUELA ESPECIAL DE LENGUAJE KALEM RAHUE,OSORNO,3,0,1,235,214,both,4212.765957446809,True
22531,14,196065600,196065600.0,0.14285714285714285,66.07142857142857,84.92857142857143,93.0,0,0,0,ESCUELA CLAUDIO ARRAU LEON,ESCUELA CLAUDIO ARRAU LEON,PANGUIPULLI,1,0,1,286,10,both,685544.0559440559,True
22532,23,167400000,167400000.0,0.9565217391304348,95.65217391304348,95.65217391304348,93.8,0,0,0,ESCUELA EL BOSQUE,ESCUELA EL BOSQUE,VALDIVIA,2,0,1,421,10,both,397624.703087886,True
22533,10,81150000,0.0,0.2,47.6,61.9,84.8,0,0,0,COLEGIO MON MAPU,COLEGIO MON MAPU,QUELLÓN,3,0,1,243,110,both,333950.6172839506,True
22535,22,431073773,431073773.0,0.09090909090909091,44.31818181818182,66.13636363636364,88.8,0,0,0,LICEO BILINGUE TERESA DE LOS ANDES,LICEO BILINGUE TERESA DE LOS ANDES,CASTRO,1,0,1,412,10,both,1046295.5655339806,True
22536,9,54400000,54400000.0,1.0,100.0,100.0,41.1,0,0,0,CENTRO EDUCACIONAL SAN SEBASTIAN DE ANCUD,CENTRO EDUCACIONAL SAN SEBASTIAN DE ANCUD,ANCUD,3,0,1,358,10,both,151955.30726256984,True
22539,8,14000000,14000000.0,0.625,87.5,96.5,83.9,0,0,0,ESCUELA JOSE MANUEL BALMACEDA,ESCUELA JOSE MANUEL BALMACEDA,CALBUCO,2,0,1,199,10,both,70351.75879396984,True
22540,32,209000000,209000000.0,0.96875,96.90625,97.625,93.7,0,0,0,INSTITUTO ITALIA DE VALDIVIA,INSTITUTO ITALIA DE VALDIVIA,VALDIVIA,2,0,1,429,310,both,487179.4871794872,True
22542,8,0,0.0,1.0,100.0,100.0,0.0,0,0,0,COLEGIO SAN ALBERTO HURTADO,COLEGIO SAN ALBERTO HURTADO,OSORNO,3,0,1,469,110,both,0.0,True
22543,20,297714393,297714393.0,0.9,95.0,97.4,92.7,0,0,0,LICEO COMERCIAL MIRAMAR,LICEO COMERCIAL MIRAMAR,PUERTO MONTT,2,0,1,620,310,both,480184.50483870966,True
22544,20,131043956,128543956.0,0.95,95.0,95.0,71.3,0,0,0,LICEO POLIVALENTE BENJAMIN VICUÑA MACKENNA,LICEO POLIVALENTE BENJAMIN VICUÑA MACKENNA,PUERTO MONTT,2,0,1,380,110,both,344852.51578947366,True
22546,20,76800000,70800000.0,1.0,100.0,100.0,90.2,0,0,0,GREEN COLLEGE,GREEN COLLEGE,FRUTILLAR,3,0,1,225,110,both,341333.3333333333,True
22550,14,20100000,20100000.0,1.0,100.0,100.0,69.0,0,0,0,JARDIN INFANTIL BLANCANIEVES,JARDIN INFANTIL BLANCANIEVES,VALDIVIA,3,0,1,29,10,both,693103.448275862,True
22552,25,73000000,69000000.0,0.16,72.0,92.16,96.1,0,0,0,ESCUELA PARTICULAR SAGRADA FAMILIA,ESCUELA PARTICULAR SAGRADA FAMILIA,FUTRONO,3,1,1,232,10,both,314655.1724137931,True
22553,18,266269229,266269229.0,0.7777777777777778,79.27777777777777,83.16666666666667,96.7,0,0,0,INSTITUTO TÉCNICO FORJADORES DE ALERCE,INSTITUTO TÉCNICO FORJADORES DE ALERCE,PUERTO MONTT,2,0,1,516,310,both,516025.63759689924,True
22554,39,636700000,369700000.0,0.8205128205128205,91.66666666666667,95.35897435897436,91.2,0,0,0,ESCUELA BASICA SAN CARLOS DE CHONCHI,ESCUELA BASICA SAN CARLOS DE CHONCHI,CHONCHI,1,0,1,477,10,both,1334800.8385744235,True
22556,12,26080000,26080000.0,1.0,100.0,100.0,91.7,0,0,0,ESCUELA PARTICULAR COLONIA DEGAÑ,ESCUELA PARTICULAR COLONIA DEGAÑ,ANCUD,3,1,1,36,110,both,724444.4444444445,True
22558,10,180000000,180000000.0,0.6,87.5,97.1,92.8,0,0,0,ESCUELA NUEVA COLLILELFU,ESCUELA NUEVA COLLILELFU,LOS LAGOS,2,0,1,319,10,both,564263.3228840126,True
22560,29,861900000,715800000.0,0.9655172413793104,96.55172413793103,96.55172413793103,94.8,0,0,0,COLEGIO COLONOS DE ALERCE,COLEGIO COLONOS DE ALERCE,PUERTO MONTT,3,0,1,964,10,both,894087.1369294606,True
22561,10,97800000,97800000.0,0.8,95.0,99.8,95.5,0,0,0,COLEGIO ESTRELLA DE BELEN,COLEGIO ESTRELLA DE BELEN,CALBUCO,3,0,1,290,10,both,337241.3793103448,True
22564,12,180000000,180000000.0,0.9166666666666666,97.91666666666667,99.91666666666667,94.2,0,0,0,LICEO BICENTENARIO ADOLFO MATTHEI,LICEO BICENTENARIO ADOLFO MATTHEI,OSORNO,3,0,1,448,110,both,401785.71428571426,True
22565,29,245300000,245300000.0,0.3103448275862069,72.41379310344827,88.96551724137932,85.4,0,0,0,COLEGIO EL PILAR,COLEGIO EL PILAR,ANCUD,3,0,1,636,10,both,385691.8238993711,True
22566,17,371000000,321000000.0,0.6470588235294118,88.23529411764706,96.70588235294117,95.2,0,0,0,ESCUELA PARTICULAR BICENTENARIO,ESCUELA PARTICULAR BICENTENARIO,PUERTO MONTT,3,1,1,273,10,both,1358974.358974359,True
22573,14,13717110,0.0,0.2857142857142857,82.14285714285714,99.28571428571429,0.0,0,0,0,ESCUELA ESPECIAL TALLER LABORAL RIE,ESCUELA ESPECIAL TALLER LABORAL RIE,OSORNO,3,0,1,75,212,both,182894.8,True
22581,8,84300000,84300000.0,0.125,71.875,92.875,90.0,0,0,0,COLEGIO RAICES DE LEMUY,COLEGIO RAICES DE LEMUY,PUQUELDÓN,3,1,1,130,10,both,648461.5384615385,True
22584,9,60011276,60011276.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA PARTICULAR MI FUTURO,ESCUELA PARTICULAR MI FUTURO,MARIQUINA,3,1,1,83,110,both,723027.421686747,True
22588,15,116600000,61300000.0,0.13333333333333333,68.4,87.53333333333333,92.6,0,0,0,COLEGIO CRISTIANO BELEN,COLEGIO CRISTIANO BELEN,VALDIVIA,3,0,1,337,10,both,345994.0652818991,True
22591,8,28000000,28000000.0,0.0,75.0,99.0,100.0,0,0,0,JARDIN INFANTIL BLANCA NIEVES,JARDIN INFANTIL BLANCA NIEVES,PAILLACO,3,1,1,19,10,both,1473684.2105263157,True
22596,22,150500000,145500000.0,0.4090909090909091,75.0,89.18181818181819,85.8,0,0,0,CENTRO INCLUSIVO DE PARVULOS INALUN,CENTRO INCLUSIVO DE PARVULOS INALUN,CASTRO,3,0,1,331,10,both,454682.7794561933,True
22597,24,61500000,61500000.0,0.75,86.45833333333333,92.45833333333333,94.5,0,0,0,LICEO TECNICO PROFESIONAL SAN JOSE,LICEO TECNICO PROFESIONAL SAN JOSE,QUELLÓN,3,0,1,292,310,both,210616.43835616438,True
22602,21,480200000,480200000.0,0.3333333333333333,79.76190476190476,94.61904761904762,87.9,0,0,0,SAINT PAUL COLLEGE,SAINT PAUL COLLEGE,LLANQUIHUE,3,0,1,414,10,both,1159903.381642512,True
22606,14,45300000,45300000.0,0.2857142857142857,82.14285714285714,99.28571428571429,91.7,0,0,0,ESCUELA INTEGRADA JUAN PABLO II,ESCUELA INTEGRADA JUAN PABLO II,MAULLIN,3,0,1,84,10,both,539285.7142857143,True
22608,21,121250000,114250000.0,1.0,100.0,100.0,96.9,0,0,0,COLEGIO EL LABRADOR,COLEGIO EL LABRADOR,OSORNO,3,0,1,229,10,both,529475.982532751,True
22609,17,158551040,158551040.0,0.0,67.6470588235294,91.6470588235294,31.2,0,0,0,COLEGIO CHILENO NORTEAMERICANO,COLEGIO CHILENO NORTEAMERICANO,PUERTO MONTT,3,0,1,541,10,both,293070.314232902,True
22610,10,263500000,263500000.0,1.0,100.0,100.0,84.3,0,0,0,ESCUELA PARTICULAR NIDO DE CISNES,ESCUELA PARTICULAR NIDO DE CISNES,DALCAHUE,3,0,1,287,10,both,918118.4668989547,True
22612,22,308340000,177000000.0,1.0,100.0,100.0,96.5,0,0,0,CENTRO EDUCACIONAL GARYES,CENTRO EDUCACIONAL GARYES,ANCUD,3,0,1,231,10,both,1334805.1948051949,True
22614,10,11600000,11600000.0,0.9,97.5,99.9,37.4,0,0,0,ESCUELA ESPECIAL DE LENGUAJE SOÑANDO Y CREANDO,ESCUELA ESPECIAL DE LENGUAJE SOÑANDO Y CREANDO,LOS LAGOS,3,0,1,91,10,both,127472.52747252748,True
22615,17,46480000,21220000.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA PARTICULAR OMILEN ANTU,ESCUELA PARTICULAR OMILEN ANTU,ANCUD,3,1,1,36,10,both,1291111.111111111,True
22616,10,93000000,0.0,0.0,75.0,99.0,96.9,0,0,0,COLEGIO MOZART,COLEGIO MOZART,PUERTO MONTT,3,0,1,229,110,both,406113.53711790394,True
22620,15,44788000,40788000.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA PARTICULAR ANTUMAPU,ESCUELA PARTICULAR ANTUMAPU,SAN JUAN DE LA COSTA,3,1,1,38,10,both,1178631.5789473683,True
22621,21,275900000,275900000.0,0.9523809523809523,97.61904761904762,98.76190476190476,85.5,0,0,0,COLEGIO CALBUCO,COLEGIO CALBUCO,CALBUCO,3,0,1,352,10,both,783806.8181818182,True
22623,14,144000000,144000000.0,1.0,100.0,100.0,90.9,0,0,0,COLEGIO AYELEN,COLEGIO AYELEN,DALCAHUE,3,0,1,243,110,both,592592.5925925926,True
22626,30,197000000,172000000.0,1.0,100.0,100.0,97.2,0,0,0,INSTITUTO POLITECNICO,INSTITUTO POLITECNICO,OSORNO,2,0,1,323,310,both,609907.1207430341,True
22629,17,359000000,339000000.0,0.7647058823529411,91.17647058823529,96.82352941176471,85.8,0,0,0,COLEGIO LOS CONQUISTADORES,COLEGIO LOS CONQUISTADORES,VALDIVIA,3,0,1,961,10,both,373569.19875130075,True
22633,22,12400000,0.0,0.22727272727272727,71.5909090909091,90.13636363636364,0.0,0,0,0,LICEO TEC. PROF. DE ADULTOS CORESOL DE VALDIV,LICEO TEC. PROF. DE ADULTOS CORESOL DE VALDIV,VALDIVIA,3,0,1,391,165,both,31713.554987212276,True
22634,16,215500000,209500000.0,1.0,100.0,100.0,60.3,0,0,0,INSTITUTO PRINCIPE DE ASTURIAS,INSTITUTO PRINCIPE DE ASTURIAS,VALDIVIA,3,0,1,541,110,both,398336.41404805914,True
