fila_excel,RBD,COD_DEPE,DIMENSION,ESTIM_TOTAL,ESTIM_SEP,NIV_IMPLEM,duplicado_exacto_adicional,total_mayor_1000_millones
43738,5465,3,Gestión Pedagógica,45000000,45000000.0,Implementación completa: 100%,False,False
43739,5465,3,Gestión Pedagógica,2000000,2000000.0,Implementación completa: 100%,False,False
43740,5465,3,Liderazgo,5000000,5000000.0,Implementación completa: 100%,False,False
43741,5465,3,Liderazgo,20000000,20000000.0,Implementación completa: 100%,False,False
43742,5465,3,Liderazgo,5000000,5000000.0,Implementación completa: 100%,False,False
43743,5465,3,Liderazgo,3000000,3000000.0,Implementación completa: 100%,False,False
43744,5465,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
43745,5465,3,Liderazgo,1000000,1000000.0,Implementación completa: 100%,False,False
43746,5465,3,Liderazgo,1000000,1000000.0,Implementación completa: 100%,False,False
43747,5465,3,Liderazgo,1000000,1000000.0,Implementación completa: 100%,False,False
43748,5466,3,Convivencia Escolar,200000,200000.0,Implementación avanzada: 75% a 99%,False,False
43749,5466,3,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
43750,5466,3,Convivencia Escolar,500000,0.0,Implementación completa: 100%,False,False
43751,5466,3,Convivencia Escolar,100000,100000.0,Implementación completa: 100%,False,False
43752,5466,3,Gestión de Recursos,3000000,3000000.0,Implementación completa: 100%,False,False
43753,5466,3,Gestión de Recursos,1500000,1500000.0,Implementación avanzada: 75% a 99%,False,False
43754,5466,3,Gestión de Recursos,500000,500000.0,Implementación avanzada: 75% a 99%,False,False
43755,5466,3,Gestión de Recursos,5000000,5000000.0,Implementación completa: 100%,False,False
43756,5466,3,Gestión de Recursos,1000000,1000000.0,Implementación completa: 100%,False,False
43757,5466,3,Gestión de Recursos,2500000,2500000.0,Implementación completa: 100%,False,False
43758,5466,3,Gestión de Recursos,1500000,1500000.0,Implementación completa: 100%,False,False
43759,5466,3,Gestión de Recursos,8200000,8200000.0,Implementación completa: 100%,False,False
43760,5466,3,Gestión Pedagógica,700000,700000.0,Implementación completa: 100%,False,False
43761,5466,3,Gestión Pedagógica,600000,600000.0,Implementación completa: 100%,False,False
43762,5466,3,Gestión Pedagógica,1000000,0.0,Implementación completa: 100%,False,False
43763,5466,3,Gestión Pedagógica,100000,100000.0,Implementación completa: 100%,False,False
43764,5466,3,Gestión Pedagógica,300000,300000.0,Implementación completa: 100%,False,False
43765,5466,3,Gestión Pedagógica,500000,500000.0,Implementación completa: 100%,False,False
43766,5466,3,Gestión Pedagógica,200000,200000.0,Implementación completa: 100%,False,False
43767,5466,3,Gestión Pedagógica,500000,500000.0,Implementación parcial: 25% a 49%,False,False
43768,5466,3,Gestión Pedagógica,200000,200000.0,Implementación parcial: 25% a 49%,False,False
43769,5466,3,Liderazgo,1000000,1000000.0,Implementación adecuada: 50% a 74%,False,False
43770,5466,3,Liderazgo,250000,250000.0,Implementación adecuada: 50% a 74%,False,False
43771,5466,3,Liderazgo,2000000,2000000.0,Implementación completa: 100%,False,False
43772,5466,3,Liderazgo,500000,500000.0,Implementación completa: 100%,False,False
43773,5466,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
43774,5467,3,Convivencia Escolar,40000000,40000000.0,Implementación parcial: 25% a 49%,False,False
43775,5467,3,Convivencia Escolar,150000,150000.0,Implementación avanzada: 75% a 99%,False,False
43776,5467,3,Gestión de Recursos,2500000,2500000.0,Implementación parcial: 25% a 49%,False,False
43777,5467,3,Gestión de Recursos,1500000,1500000.0,Implementación parcial: 25% a 49%,False,False
43778,5467,3,Gestión Pedagógica,300000,300000.0,Implementación avanzada: 75% a 99%,False,False
43779,5467,3,Gestión Pedagógica,300000,300000.0,Implementación avanzada: 75% a 99%,False,False
43780,5467,3,Liderazgo,100000,100000.0,Implementación parcial: 25% a 49%,False,False
43781,5467,3,Liderazgo,100000,100000.0,Implementación completa: 100%,False,False
43782,5467,3,Liderazgo,150000,150000.0,Implementación parcial: 25% a 49%,False,False
